cr_id,filename,page_num,page_classification,dropbox_path,doccloud_url
1063189,LOG_1063189.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038002-log_1063189pdf
1063189,LOG_1063189.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038002-log_1063189pdf
1063189,LOG_1063189.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038002-log_1063189pdf
1063189,LOG_1063189.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038002-log_1063189pdf
1063201,LOG_1063201.pdf,37,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035240-log_1063201pdf
1063201,LOG_1063201.pdf,38,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035240-log_1063201pdf
1063201,LOG_1063201.pdf,39,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035240-log_1063201pdf
1063201,LOG_1063201.pdf,40,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035240-log_1063201pdf
1063201,LOG_1063201.pdf,41,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035240-log_1063201pdf
1063202,LOG_1063202.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20034348-log_1063202pdf
1063202,LOG_1063202.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20034348-log_1063202pdf
1063202,LOG_1063202.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20034348-log_1063202pdf
1063277,LOG_1063277.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20041852-log_1063277pdf
1063277,LOG_1063277.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20041852-log_1063277pdf
1063277,LOG_1063277.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20041852-log_1063277pdf
1063277,LOG_1063277.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20041852-log_1063277pdf
1063277,LOG_1063277.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20041852-log_1063277pdf
1063302,LOG_1063302.pdf,6,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063302,LOG_1063302.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20051419-log_1063302pdf
1063704,LOG_1063704.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,18,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,19,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,20,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063704,LOG_1063704.pdf,21,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052061-log_1063704pdf
1063719,LOG_1063719.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20054871-log_1063719pdf
1063719,LOG_1063719.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20054871-log_1063719pdf
1063719,LOG_1063719.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20054871-log_1063719pdf
1063719,LOG_1063719.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20054871-log_1063719pdf
1063855,LOG_1063855.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037957-log_1063855pdf
1063855,LOG_1063855.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037957-log_1063855pdf
1063855,LOG_1063855.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037957-log_1063855pdf
1063855,LOG_1063855.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037957-log_1063855pdf
1064004,LOG_1064004.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064004,LOG_1064004.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064004,LOG_1064004.pdf,17,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064004,LOG_1064004.pdf,18,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064004,LOG_1064004.pdf,19,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064004,LOG_1064004.pdf,20,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037084-log_1064004pdf
1064032,LOG_1064032.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035586-log_1064032pdf
1064032,LOG_1064032.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035586-log_1064032pdf
1064032,LOG_1064032.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035586-log_1064032pdf
1064032,LOG_1064032.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035586-log_1064032pdf
1064056,LOG_1064056.pdf,19,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035925-log_1064056pdf
1064056,LOG_1064056.pdf,20,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035925-log_1064056pdf
1064056,LOG_1064056.pdf,21,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035925-log_1064056pdf
1064204,LOG_1064204.pdf,30,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038661-log_1064204pdf
1064204,LOG_1064204.pdf,31,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038661-log_1064204pdf
1064204,LOG_1064204.pdf,33,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038661-log_1064204pdf
1064204,LOG_1064204.pdf,34,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038661-log_1064204pdf
1064295,LOG_1064295.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036214-log_1064295pdf
1064295,LOG_1064295.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036214-log_1064295pdf
1064295,LOG_1064295.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036214-log_1064295pdf
1064295,LOG_1064295.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036214-log_1064295pdf
1065313,LOG_1065313.pdf,23,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036333-log_1065313pdf
1065313,LOG_1065313.pdf,24,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036333-log_1065313pdf
1065313,LOG_1065313.pdf,25,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036333-log_1065313pdf
1065313,LOG_1065313.pdf,26,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036333-log_1065313pdf
1065329,LOG_1065329.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036755-log_1065329pdf
1065329,LOG_1065329.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036755-log_1065329pdf
1065329,LOG_1065329.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036755-log_1065329pdf
1065329,LOG_1065329.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036755-log_1065329pdf
1066195,LOG_1066195.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20053684-log_1066195pdf
1066195,LOG_1066195.pdf,18,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20053684-log_1066195pdf
1066195,LOG_1066195.pdf,19,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20053684-log_1066195pdf
1066196,LOG_1066196.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038731-log_1066196pdf
1066196,LOG_1066196.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038731-log_1066196pdf
1066196,LOG_1066196.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038731-log_1066196pdf
1066196,LOG_1066196.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20038731-log_1066196pdf
1066197,LOG_1066197.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036399-log_1066197pdf
1066197,LOG_1066197.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036399-log_1066197pdf
1066197,LOG_1066197.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036399-log_1066197pdf
1066197,LOG_1066197.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036399-log_1066197pdf
1066206,LOG_1066206.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20053811-log_1066206pdf
1066209,LOG_1066209.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035515-log_1066209pdf
1066209,LOG_1066209.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035515-log_1066209pdf
1066209,LOG_1066209.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035515-log_1066209pdf
1073177,CPD 0049946.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031938-cpd-0049946pdf
1073177,CPD 0049946.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031938-cpd-0049946pdf
1073177,CPD 0049946.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031938-cpd-0049946pdf
1073177,CPD 0049946.pdf,6,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031938-cpd-0049946pdf
1073177,CPD 0049946.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031938-cpd-0049946pdf
1073183,CPD 0050006.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031149-cpd-0050006pdf
1073183,CPD 0050006.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20031149-cpd-0050006pdf
1073184,CPD 0050124.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20051416-cpd-0050124pdf
1073184,CPD 0050124.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20051416-cpd-0050124pdf
1073192,CPD 0050272.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20043830-cpd-0050272pdf
1073192,CPD 0050272.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20043830-cpd-0050272pdf
1073192,CPD 0050272.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20043830-cpd-0050272pdf
1073192,CPD 0050272.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20043830-cpd-0050272pdf
1073195,CPD 0050307.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030397-cpd-0050307pdf
1073195,CPD 0050307.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030397-cpd-0050307pdf
